Date,Close
2013-04-18,14537.13965
2013-04-19,14547.50977
2013-04-22,14567.16992
2013-04-23,14719.45996
2013-04-24,14676.29981
2013-04-25,14700.79981
2013-04-26,14712.54981
2013-04-29,14818.75
2013-04-30,14839.79981
2013-05-01,14700.9502
2013-05-02,14831.58008
2013-05-03,14973.95996
2013-05-06,14968.88965
2013-05-07,15056.2002
2013-05-08,15105.12012
2013-05-09,15082.62012
2013-05-10,15118.49023
2013-05-13,15091.67969
2013-05-14,15215.25
2013-05-15,15275.69043
2013-05-16,15233.21973
2013-05-17,15354.40039
2013-05-20,15335.28027
2013-05-21,15387.58008
2013-05-22,15307.16992
2013-05-23,15294.5
2013-05-24,15303.09961
2013-05-28,15409.38965
2013-05-29,15302.79981
2013-05-30,15324.53027
2013-05-31,15115.57031
2013-06-03,15254.03027
2013-06-04,15177.54004
2013-06-05,14960.58984
2013-06-06,15040.62012
2013-06-07,15248.12012
2013-06-10,15238.58984
2013-06-11,15122.01953
2013-06-12,14995.23047
2013-06-13,15176.08008
2013-06-14,15070.17969
2013-06-17,15179.84961
2013-06-18,15318.23047
2013-06-19,15112.19043
2013-06-20,14758.32031
2013-06-21,14799.40039
2013-06-24,14659.55957
2013-06-25,14760.30957
2013-06-26,14910.13965
2013-06-27,15024.49023
2013-06-28,14909.59961
2013-07-01,14974.95996
2013-07-02,14932.41016
2013-07-03,14988.37012
2013-07-05,15135.83984
2013-07-08,15224.69043
2013-07-09,15300.33984
2013-07-10,15291.66016
2013-07-11,15460.91992
2013-07-12,15464.29981
2013-07-15,15484.25977
2013-07-16,15451.84961
2013-07-17,15470.51953
2013-07-18,15548.54004
2013-07-19,15543.74023
2013-07-22,15545.54981
2013-07-23,15567.74023
2013-07-24,15542.24023
2013-07-25,15555.61035
2013-07-26,15558.83008
2013-07-29,15521.96973
2013-07-30,15520.58984
2013-07-31,15499.54004
2013-08-01,15628.01953
2013-08-02,15658.36035
2013-08-05,15612.12988
2013-08-06,15518.74023
2013-08-07,15470.66992
2013-08-08,15498.32031
2013-08-09,15425.50977
2013-08-12,15419.67969
2013-08-13,15451.00977
2013-08-14,15337.66016
2013-08-15,15112.19043
2013-08-16,15081.46973
2013-08-19,15010.74023
2013-08-20,15002.99023
2013-08-21,14897.54981
2013-08-22,14963.74023
2013-08-23,15010.50977
2013-08-26,14946.45996
2013-08-27,14776.12988
2013-08-28,14824.50977
2013-08-29,14840.9502
2013-08-30,14810.30957
2013-09-03,14833.95996
2013-09-04,14930.87012
2013-09-05,14937.48047
2013-09-06,14922.5
2013-09-09,15063.12012
2013-09-10,15191.05957
2013-09-11,15326.59961
2013-09-12,15300.63965
2013-09-13,15376.05957
2013-09-16,15494.78027
2013-09-17,15529.73047
2013-09-18,15676.94043
2013-09-19,15636.54981
2013-09-20,15451.08984
2013-09-23,15401.37988
2013-09-24,15334.58984
2013-09-25,15273.25977
2013-09-26,15328.29981
2013-09-27,15258.24023
2013-09-30,15129.66992
2013-10-01,15191.7002
2013-10-02,15133.13965
2013-10-03,14996.48047
2013-10-04,15072.58008
2013-10-07,14936.24023
2013-10-08,14776.53027
2013-10-09,14802.98047
2013-10-10,15126.07031
2013-10-11,15237.11035
2013-10-14,15301.25977
2013-10-15,15168.00977
2013-10-16,15373.83008
2013-10-17,15371.65039
2013-10-18,15399.65039
2013-10-21,15392.2002
2013-10-22,15467.66016
2013-10-23,15413.33008
2013-10-24,15509.20996
2013-10-25,15570.28027
2013-10-28,15568.92969
2013-10-29,15680.34961
2013-10-30,15618.75977
2013-10-31,15545.75
2013-11-01,15615.54981
2013-11-04,15639.12012
2013-11-05,15618.21973
2013-11-06,15746.87988
2013-11-07,15593.98047
2013-11-08,15761.78027
2013-11-11,15783.09961
2013-11-12,15750.66992
2013-11-13,15821.62988
2013-11-14,15876.21973
2013-11-15,15961.7002
2013-11-18,15976.01953
2013-11-19,15967.03027
2013-11-20,15900.82031
2013-11-21,16009.99023
2013-11-22,16064.76953
2013-11-25,16072.54004
2013-11-26,16072.79981
2013-11-27,16097.33008
2013-11-29,16086.41016
2013-12-02,16008.76953
2013-12-03,15914.62012
2013-12-04,15889.76953
2013-12-05,15821.50977
2013-12-06,16020.2002
2013-12-09,16025.53027
2013-12-10,15973.12988
2013-12-11,15843.53027
2013-12-12,15739.42969
2013-12-13,15755.36035
2013-12-16,15884.57031
2013-12-17,15875.25977
2013-12-18,16167.96973
2013-12-19,16179.08008
2013-12-20,16221.13965
2013-12-23,16294.61035
2013-12-24,16357.54981
2013-12-26,16479.88086
2013-12-27,16478.41016
2013-12-30,16504.28906
2013-12-31,16576.66016
2014-01-02,16441.34961
2014-01-03,16469.99023
2014-01-06,16425.09961
2014-01-07,16530.93945
2014-01-08,16462.74023
2014-01-09,16444.75977
2014-01-10,16437.05078
2014-01-13,16257.94043
2014-01-14,16373.86035
2014-01-15,16481.93945
2014-01-16,16417.00977
2014-01-17,16458.56055
2014-01-21,16414.43945
2014-01-22,16373.33984
2014-01-23,16197.34961
2014-01-24,15879.11035
2014-01-27,15837.87988
2014-01-28,15928.55957
2014-01-29,15738.79004
2014-01-30,15848.61035
2014-01-31,15698.84961
2014-02-03,15372.79981
2014-02-04,15445.24023
2014-02-05,15440.23047
2014-02-06,15628.53027
2014-02-07,15794.08008
2014-02-10,15801.79004
2014-02-11,15994.76953
2014-02-12,15963.94043
2014-02-13,16027.58984
2014-02-14,16154.38965
2014-02-18,16130.40039
2014-02-19,16040.55957
2014-02-20,16133.23047
2014-02-21,16103.29981
2014-02-24,16207.13965
2014-02-25,16179.66016
2014-02-26,16198.41016
2014-02-27,16272.65039
2014-02-28,16321.70996
2014-03-03,16168.03027
2014-03-04,16395.88086
2014-03-05,16360.17969
2014-03-06,16421.89063
2014-03-07,16452.7207
2014-03-10,16418.67969
2014-03-11,16351.25
2014-03-12,16340.08008
2014-03-13,16108.88965
2014-03-14,16065.66992
2014-03-17,16247.21973
2014-03-18,16336.19043
2014-03-19,16222.16992
2014-03-20,16331.04981
2014-03-21,16302.76953
2014-03-24,16276.69043
2014-03-25,16367.87988
2014-03-26,16268.99023
2014-03-27,16264.23047
2014-03-28,16323.05957
2014-03-31,16457.66016
2014-04-01,16532.60938
2014-04-02,16573
2014-04-03,16572.55078
2014-04-04,16412.71094
2014-04-07,16245.87012
2014-04-08,16256.13965
2014-04-09,16437.17969
2014-04-10,16170.21973
2014-04-11,16026.75
2014-04-14,16173.24023
2014-04-15,16262.55957
2014-04-16,16424.84961
2014-04-17,16408.53906
2014-04-21,16449.25
2014-04-22,16514.36914
2014-04-23,16501.65039
2014-04-24,16501.65039
2014-04-25,16361.45996
2014-04-28,16448.74023
2014-04-29,16535.36914
2014-04-30,16580.83984
2014-05-01,16558.86914
2014-05-02,16512.89063
2014-05-05,16530.55078
2014-05-06,16401.01953
2014-05-07,16518.53906
2014-05-08,16550.9707
2014-05-09,16583.33984
2014-05-12,16695.4707
2014-05-13,16715.43945
2014-05-14,16613.9707
2014-05-15,16446.81055
2014-05-16,16491.31055
2014-05-19,16511.85938
2014-05-20,16374.30957
2014-05-21,16533.06055
2014-05-22,16543.08008
2014-05-23,16606.26953
2014-05-27,16675.5
2014-05-28,16633.17969
2014-05-29,16698.74023
2014-05-30,16717.16992
2014-06-02,16743.63086
2014-06-03,16722.33984
2014-06-04,16737.5293
2014-06-05,16836.10938
2014-06-06,16924.2793
2014-06-09,16943.09961
2014-06-10,16945.91992
2014-06-11,16843.88086
2014-06-12,16734.18945
2014-06-13,16775.74023
2014-06-16,16781.00977
2014-06-17,16808.49023
2014-06-18,16906.61914
2014-06-19,16921.46094
2014-06-20,16947.08008
2014-06-23,16937.25977
2014-06-24,16818.13086
2014-06-25,16867.50977
2014-06-26,16846.13086
2014-06-27,16851.83984
2014-06-30,16826.59961
2014-07-01,16956.07031
2014-07-02,16976.24023
2014-07-03,17068.25977
2014-07-07,17024.21094
2014-07-08,16906.61914
2014-07-09,16985.60938
2014-07-10,16915.07031
2014-07-11,16943.81055
2014-07-14,17055.41992
2014-07-15,17060.67969
2014-07-16,17138.19922
2014-07-17,16976.81055
2014-07-18,17100.17969
2014-07-21,17051.73047
2014-07-22,17113.53906
2014-07-23,17086.63086
2014-07-24,17083.80078
2014-07-25,16960.57031
2014-07-28,16982.58984
2014-07-29,16912.10938
2014-07-30,16880.35938
2014-07-31,16563.30078
2014-08-01,16493.36914
2014-08-04,16569.2793
2014-08-05,16429.4707
2014-08-06,16443.33984
2014-08-07,16368.26953
2014-08-08,16553.92969
2014-08-11,16569.98047
2014-08-12,16560.53906
2014-08-13,16651.80078
2014-08-14,16713.58008
2014-08-15,16662.91016
2014-08-18,16838.74023
2014-08-19,16919.58984
2014-08-20,16979.13086
2014-08-21,17039.49023
2014-08-22,17001.2207
2014-08-25,17076.86914
2014-08-26,17106.69922
2014-08-27,17122.00977
2014-08-28,17079.57031
2014-08-29,17098.44922
2014-09-02,17067.56055
2014-09-03,17078.2793
2014-09-04,17069.58008
2014-09-05,17137.35938
2014-09-08,17111.41992
2014-09-09,17013.86914
2014-09-10,17068.71094
2014-09-11,17049
2014-09-12,16987.50977
2014-09-15,17031.14063
2014-09-16,17131.9707
2014-09-17,17156.84961
2014-09-18,17265.99023
2014-09-19,17279.74023
2014-09-22,17172.67969
2014-09-23,17055.86914
2014-09-24,17210.06055
2014-09-25,16945.80078
2014-09-26,17113.15039
2014-09-29,17071.2207
2014-09-30,17042.90039
2014-10-01,16804.71094
2014-10-02,16801.05078
2014-10-03,17009.68945
2014-10-06,16991.91016
2014-10-07,16719.39063
2014-10-08,16994.2207
2014-10-09,16659.25
2014-10-10,16544.09961
2014-10-13,16321.07031
2014-10-14,16315.19043
2014-10-15,16141.74023
2014-10-16,16117.24023
2014-10-17,16380.41016
2014-10-20,16399.66992
2014-10-21,16614.81055
2014-10-22,16461.32031
2014-10-23,16677.90039
2014-10-24,16805.41016
2014-10-27,16817.93945
2014-10-28,17005.75
2014-10-29,16974.31055
2014-10-30,17195.41992
2014-10-31,17390.51953
2014-11-03,17366.24023
2014-11-04,17383.83984
2014-11-05,17484.5293
2014-11-06,17554.4707
2014-11-07,17573.92969
2014-11-10,17613.74023
2014-11-11,17614.90039
2014-11-12,17612.19922
2014-11-13,17652.78906
2014-11-14,17634.74023
2014-11-17,17647.75
2014-11-18,17687.82031
2014-11-19,17685.73047
2014-11-20,17719
2014-11-21,17810.06055
2014-11-24,17817.90039
2014-11-25,17814.93945
2014-11-26,17827.75
2014-11-28,17828.24023
2014-12-01,17776.80078
2014-12-02,17879.55078
2014-12-03,17912.61914
2014-12-04,17900.09961
2014-12-05,17958.78906
2014-12-08,17852.48047
2014-12-09,17801.19922
2014-12-10,17533.15039
2014-12-11,17596.33984
2014-12-12,17280.83008
2014-12-15,17180.83984
2014-12-16,17068.86914
2014-12-17,17356.86914
2014-12-18,17778.15039
2014-12-19,17804.80078
2014-12-22,17959.43945
2014-12-23,18024.16992
2014-12-24,18030.21094
2014-12-26,18053.71094
2014-12-29,18038.23047
2014-12-30,17983.07031
2014-12-31,17823.07031
2015-01-02,17832.99023
2015-01-05,17501.65039
2015-01-06,17371.64063
2015-01-07,17584.51953
2015-01-08,17907.86914
2015-01-09,17737.36914
2015-01-12,17640.83984
2015-01-13,17613.67969
2015-01-14,17427.08984
2015-01-15,17320.71094
2015-01-16,17511.57031
2015-01-20,17515.23047
2015-01-21,17554.2793
2015-01-22,17813.98047
2015-01-23,17672.59961
2015-01-26,17678.69922
2015-01-27,17387.21094
2015-01-28,17191.36914
2015-01-29,17416.84961
2015-01-30,17164.94922
2015-02-02,17361.03906
2015-02-03,17666.40039
2015-02-04,17673.01953
2015-02-05,17884.88086
2015-02-06,17824.28906
2015-02-09,17729.21094
2015-02-10,17868.75977
2015-02-11,17862.14063
2015-02-12,17972.38086
2015-02-13,18019.34961
2015-02-17,18047.58008
2015-02-18,18029.84961
2015-02-19,17985.76953
2015-02-20,18140.43945
2015-02-23,18116.83984
2015-02-24,18209.18945
2015-02-25,18224.57031
2015-02-26,18214.41992
2015-02-27,18132.69922
2015-03-02,18288.63086
2015-03-03,18203.36914
2015-03-04,18096.90039
2015-03-05,18135.7207
2015-03-06,17856.7793
2015-03-09,17995.7207
2015-03-10,17662.93945
2015-03-11,17635.39063
2015-03-12,17895.2207
2015-03-13,17749.31055
2015-03-16,17977.41992
2015-03-17,17849.08008
2015-03-18,18076.18945
2015-03-19,17959.0293
2015-03-20,18127.65039
2015-03-23,18116.03906
2015-03-24,18011.14063
2015-03-25,17718.53906
2015-03-26,17678.23047
2015-03-27,17712.66016
2015-03-30,17976.31055
2015-03-31,17776.11914
2015-04-01,17698.17969
2015-04-02,17763.24023
2015-04-06,17880.84961
2015-04-07,17875.41992
2015-04-08,17902.50977
2015-04-09,17958.73047
2015-04-10,18057.65039
2015-04-13,17977.03906
2015-04-14,18036.69922
2015-04-15,18112.60938
2015-04-16,18105.76953
2015-04-17,17826.30078
2015-04-20,18034.92969
2015-04-21,17949.58984
2015-04-22,18038.26953
2015-04-23,18058.68945
2015-04-24,18080.14063
2015-04-27,18037.9707
2015-04-28,18110.14063
2015-04-29,18035.5293
2015-04-30,17840.51953
2015-05-01,18024.06055
2015-05-04,18070.40039
2015-05-05,17928.19922
2015-05-06,17841.98047
2015-05-07,17924.06055
2015-05-08,18191.10938
2015-05-11,18105.16992
2015-05-12,18068.23047
2015-05-13,18060.49023
2015-05-14,18252.24023
2015-05-15,18272.56055
2015-05-18,18298.88086
2015-05-19,18312.39063
2015-05-20,18285.40039
2015-05-21,18285.74023
2015-05-22,18232.01953
2015-05-26,18041.53906
2015-05-27,18162.99023
2015-05-28,18126.11914
2015-05-29,18010.67969
2015-06-01,18040.36914
2015-06-02,18011.93945
2015-06-03,18076.26953
2015-06-04,17905.58008
2015-06-05,17849.46094
2015-06-08,17766.55078
2015-06-09,17764.03906
2015-06-10,18000.40039
2015-06-11,18039.36914
2015-06-12,17898.83984
2015-06-15,17791.16992
2015-06-16,17904.48047
2015-06-17,17935.74023
2015-06-18,18115.83984
2015-06-19,18015.94922
2015-06-22,18119.7793
2015-06-23,18144.07031
2015-06-24,17966.07031
2015-06-25,17890.35938
2015-06-26,17946.67969
2015-06-29,17596.34961
2015-06-30,17619.50977
2015-07-01,17757.91016
2015-07-02,17730.10938
2015-07-06,17683.58008
2015-07-07,17776.91016
2015-07-08,17515.41992
2015-07-09,17548.61914
2015-07-10,17760.41016
2015-07-13,17977.67969
2015-07-14,18053.58008
2015-07-15,18050.16992
2015-07-16,18120.25
2015-07-17,18086.44922
2015-07-20,18100.41016
2015-07-21,17919.28906
2015-07-22,17851.03906
2015-07-23,17731.91992
2015-07-24,17568.5293
2015-07-27,17440.58984
2015-07-28,17630.26953
2015-07-29,17751.39063
2015-07-30,17745.98047
2015-07-31,17689.85938
2015-08-03,17598.19922
2015-08-04,17550.68945
2015-08-05,17540.4707
2015-08-06,17419.75
2015-08-07,17373.38086
2015-08-10,17615.16992
2015-08-11,17402.83984
2015-08-12,17402.50977
2015-08-13,17408.25
2015-08-14,17477.40039
2015-08-17,17545.17969
2015-08-18,17511.33984
2015-08-19,17348.73047
2015-08-20,16990.68945
2015-08-21,16459.75
2015-08-24,15871.34961
2015-08-25,15666.44043
2015-08-26,16285.50977
2015-08-27,16654.76953
2015-08-28,16643.00977
2015-08-31,16528.0293
2015-09-01,16058.34961
2015-09-02,16351.37988
2015-09-03,16374.75977
2015-09-04,16102.37988
2015-09-08,16492.67969
2015-09-09,16253.57031
2015-09-10,16330.40039
2015-09-11,16433.08984
2015-09-14,16370.95996
2015-09-15,16599.84961
2015-09-16,16739.94922
2015-09-17,16674.74023
2015-09-18,16384.58008
2015-09-21,16510.18945
2015-09-22,16330.46973
2015-09-23,16279.88965
2015-09-24,16201.32031
2015-09-25,16314.66992
2015-09-28,16001.88965
2015-09-29,16049.12988
2015-09-30,16284.7002
2015-10-01,16272.00977
2015-10-02,16472.36914
2015-10-05,16776.42969
2015-10-06,16790.18945
2015-10-07,16912.28906
2015-10-08,17050.75
2015-10-09,17084.49023
2015-10-12,17131.85938
2015-10-13,17081.89063
2015-10-14,16924.75
2015-10-15,17141.75
2015-10-16,17215.9707
2015-10-19,17230.53906
2015-10-20,17217.10938
2015-10-21,17168.60938
2015-10-22,17489.16016
2015-10-23,17646.69922
2015-10-26,17623.05078
2015-10-27,17581.42969
2015-10-28,17779.51953
2015-10-29,17755.80078
2015-10-30,17663.53906
2015-11-02,17828.75977
2015-11-03,17918.15039
2015-11-04,17867.58008
2015-11-05,17863.42969
2015-11-06,17910.33008
2015-11-09,17730.48047
2015-11-10,17758.21094
2015-11-11,17702.2207
2015-11-12,17448.07031
2015-11-13,17245.24023
2015-11-16,17483.00977
2015-11-17,17489.5
2015-11-18,17737.16016
2015-11-19,17732.75
2015-11-20,17823.81055
2015-11-23,17792.67969
2015-11-24,17812.18945
2015-11-25,17813.39063
2015-11-27,17813.39063
2015-11-30,17719.91992
2015-12-01,17888.34961
2015-12-02,17729.67969
2015-12-03,17477.66992
2015-12-04,17847.63086
2015-12-07,17730.50977
2015-12-08,17568
2015-12-09,17492.30078
2015-12-10,17574.75
2015-12-11,17265.21094
2015-12-14,17368.5
2015-12-15,17524.91016
2015-12-16,17749.08984
2015-12-17,17495.83984
2015-12-18,17128.55078
2015-12-21,17251.61914
2015-12-22,17417.26953
2015-12-23,17602.60938
2015-12-24,17552.16992
2015-12-28,17528.26953
2015-12-29,17720.98047
2015-12-30,17603.86914
2015-12-31,17425.0293
2016-01-04,17148.93945
2016-01-05,17158.66016
2016-01-06,16906.50977
2016-01-07,16514.09961
2016-01-08,16346.4502
2016-01-11,16398.57031
2016-01-12,16516.2207
2016-01-13,16151.41016
2016-01-14,16379.04981
2016-01-15,15988.08008
2016-01-19,16016.01953
2016-01-20,15766.74023
2016-01-21,15882.67969
2016-01-22,16093.50977
2016-01-25,15885.21973
2016-01-26,16167.23047
2016-01-27,15944.45996
2016-01-28,16069.63965
2016-01-29,16466.30078
2016-02-01,16449.17969
2016-02-02,16153.54004
2016-02-03,16336.66016
2016-02-04,16416.58008
2016-02-05,16204.96973
2016-02-08,16027.04981
2016-02-09,16014.37988
2016-02-10,15914.74023
2016-02-11,15660.17969
2016-02-12,15973.83984
2016-02-16,16196.41016
2016-02-17,16453.83008
2016-02-18,16413.42969
2016-02-19,16391.99023
2016-02-22,16620.66016
2016-02-23,16431.7793
2016-02-24,16484.99023
2016-02-25,16697.28906
2016-02-26,16639.9707
2016-02-29,16516.5
2016-03-01,16865.08008
2016-03-02,16899.32031
2016-03-03,16943.90039
2016-03-04,17006.76953
2016-03-07,17073.94922
2016-03-08,16964.09961
2016-03-09,17000.35938
2016-03-10,16995.13086
2016-03-11,17213.31055
2016-03-14,17229.13086
2016-03-15,17251.5293
2016-03-16,17325.75977
2016-03-17,17481.49023
2016-03-18,17602.30078
2016-03-21,17623.86914
2016-03-22,17582.57031
2016-03-23,17502.58984
2016-03-24,17515.73047
2016-03-28,17535.39063
2016-03-29,17633.10938
2016-03-30,17716.66016
2016-03-31,17685.08984
2016-04-01,17792.75
2016-04-04,17737
2016-04-05,17603.32031
2016-04-06,17716.05078
2016-04-07,17541.96094
2016-04-08,17576.96094
2016-04-11,17556.41016
2016-04-12,17721.25
2016-04-13,17908.2793
2016-04-14,17926.42969
2016-04-15,17897.46094
2016-04-18,18004.16016
2016-04-19,18053.59961
2016-04-20,18096.26953
2016-04-21,17982.51953
2016-04-22,18003.75
2016-04-25,17977.24023
2016-04-26,17990.32031
2016-04-27,18041.55078
2016-04-28,17830.75977
2016-04-29,17773.64063
2016-05-02,17891.16016
2016-05-03,17750.91016
2016-05-04,17651.25977
2016-05-05,17660.71094
2016-05-06,17740.63086
2016-05-09,17705.91016
2016-05-10,17928.34961
2016-05-11,17711.11914
2016-05-12,17720.5
2016-05-13,17535.32031
2016-05-16,17710.71094
2016-05-17,17529.98047
2016-05-18,17526.61914
2016-05-19,17435.40039
2016-05-20,17500.93945
2016-05-23,17492.92969
2016-05-24,17706.05078
2016-05-25,17851.50977
2016-05-26,17828.28906
2016-05-27,17873.2207
2016-05-31,17787.19922
2016-06-01,17789.66992
2016-06-02,17838.56055
2016-06-03,17807.06055
2016-06-06,17920.33008
2016-06-07,17938.2793
2016-06-08,18005.05078
2016-06-09,17985.18945
2016-06-10,17865.33984
2016-06-13,17732.48047
2016-06-14,17674.82031
2016-06-15,17640.16992
2016-06-16,17733.09961
2016-06-17,17675.16016
2016-06-20,17804.86914
2016-06-21,17829.73047
2016-06-22,17780.83008
2016-06-23,18011.07031
2016-06-24,17400.75
2016-06-27,17140.24023
2016-06-28,17409.7207
2016-06-29,17694.67969
2016-06-30,17929.99023
2016-07-01,17949.36914
2016-07-05,17840.61914
2016-07-06,17918.61914
2016-07-07,17895.88086
2016-07-08,18146.74023
2016-07-11,18226.92969
2016-07-12,18347.66992
2016-07-13,18372.11914
2016-07-14,18506.41016
2016-07-15,18516.55078
2016-07-18,18533.05078
2016-07-19,18559.00977
2016-07-20,18595.0293
2016-07-21,18517.23047
2016-07-22,18570.84961
2016-07-25,18493.06055
2016-07-26,18473.75
2016-07-27,18472.16992
2016-07-28,18456.34961
2016-07-29,18432.24023
2016-08-01,18404.50977
2016-08-02,18313.76953
2016-08-03,18355
2016-08-04,18352.05078
2016-08-05,18543.5293
2016-08-08,18529.28906
2016-08-09,18533.05078
2016-08-10,18495.66016
2016-08-11,18613.51953
2016-08-12,18576.4707
2016-08-15,18636.05078
2016-08-16,18552.01953
2016-08-17,18573.93945
2016-08-18,18597.69922
2016-08-19,18552.57031
2016-08-22,18529.41992
2016-08-23,18547.30078
2016-08-24,18481.48047
2016-08-25,18448.41016
2016-08-26,18395.40039
2016-08-29,18502.99023
2016-08-30,18454.30078
2016-08-31,18400.88086
2016-09-01,18419.30078
2016-09-02,18491.96094
2016-09-06,18538.11914
2016-09-07,18526.14063
2016-09-08,18479.91016
2016-09-09,18085.44922
2016-09-12,18325.07031
2016-09-13,18066.75
2016-09-14,18034.76953
2016-09-15,18212.48047
2016-09-16,18123.80078
2016-09-19,18120.16992
2016-09-20,18129.96094
2016-09-21,18293.69922
2016-09-22,18392.46094
2016-09-23,18261.44922
2016-09-26,18094.83008
2016-09-27,18228.30078
2016-09-28,18339.24023
2016-09-29,18143.44922
2016-09-30,18308.15039
2016-10-03,18253.84961
2016-10-04,18168.44922
2016-10-05,18281.0293
2016-10-06,18268.5
2016-10-07,18240.49023
2016-10-10,18329.03906
2016-10-11,18128.66016
2016-10-12,18144.19922
2016-10-13,18098.93945
2016-10-14,18138.38086
2016-10-17,18086.40039
2016-10-18,18161.93945
2016-10-19,18202.61914
2016-10-20,18162.34961
2016-10-21,18145.71094
2016-10-24,18223.0293
2016-10-25,18169.26953
2016-10-26,18199.33008
2016-10-27,18169.67969
2016-10-28,18161.18945
2016-10-31,18142.41992
2016-11-01,18037.09961
2016-11-02,17959.64063
2016-11-03,17930.66992
2016-11-04,17888.2793
2016-11-07,18259.59961
2016-11-08,18332.74023
2016-11-09,18589.68945
2016-11-10,18807.88086
2016-11-11,18847.66016
2016-11-14,18868.68945
2016-11-15,18923.06055
2016-11-16,18868.14063
2016-11-17,18903.82031
2016-11-18,18867.92969
2016-11-21,18956.68945
2016-11-22,19023.86914
2016-11-23,19083.17969
2016-11-25,19152.14063
2016-11-28,19097.90039
2016-11-29,19121.59961
2016-11-30,19123.58008
2016-12-01,19191.92969
2016-12-02,19170.41992
2016-12-05,19216.24023
2016-12-06,19251.7793
2016-12-07,19549.61914
2016-12-08,19614.81055
2016-12-09,19756.84961
2016-12-12,19796.42969
2016-12-13,19911.21094
2016-12-14,19792.5293
2016-12-15,19852.24023
2016-12-16,19843.41016
2016-12-19,19883.06055
2016-12-20,19974.61914
2016-12-21,19941.96094
2016-12-22,19918.88086
2016-12-23,19933.81055
2016-12-27,19945.03906
2016-12-28,19833.67969
2016-12-29,19819.7793
2016-12-30,19762.59961
2017-01-03,19881.75977
2017-01-04,19942.16016
2017-01-05,19899.28906
2017-01-06,19963.80078
2017-01-09,19887.38086
2017-01-10,19855.5293
2017-01-11,19954.2793
2017-01-12,19891
2017-01-13,19885.73047
2017-01-17,19826.76953
2017-01-18,19804.7207
2017-01-19,19732.40039
2017-01-20,19827.25
2017-01-23,19799.84961
2017-01-24,19912.71094
2017-01-25,20068.50977
2017-01-26,20100.91016
2017-01-27,20093.7793
2017-01-30,19971.13086
2017-01-31,19864.08984
2017-02-01,19890.93945
2017-02-02,19884.91016
2017-02-03,20071.46094
2017-02-06,20052.41992
2017-02-07,20090.28906
2017-02-08,20054.33984
2017-02-09,20172.40039
2017-02-10,20269.36914
2017-02-13,20412.16016
2017-02-14,20504.41016
2017-02-15,20611.85938
2017-02-16,20619.76953
2017-02-17,20624.05078
2017-02-21,20743
2017-02-22,20775.59961
2017-02-23,20810.32031
2017-02-24,20821.75977
2017-02-27,20837.43945
2017-02-28,20812.24023
2017-03-01,21115.55078
2017-03-02,21002.9707
2017-03-03,21005.71094
2017-03-06,20954.33984
2017-03-07,20924.75977
2017-03-08,20855.73047
2017-03-09,20858.18945
2017-03-10,20902.98047
2017-03-13,20881.48047
2017-03-14,20837.36914
2017-03-15,20950.09961
2017-03-16,20934.55078
2017-03-17,20914.61914
2017-03-20,20905.85938
2017-03-21,20668.00977
2017-03-22,20661.30078
2017-03-23,20656.58008
2017-03-24,20596.7207
2017-03-27,20550.98047
2017-03-28,20701.5
2017-03-29,20659.32031
2017-03-30,20728.49023
2017-03-31,20663.2207
2017-04-03,20650.21094
2017-04-04,20689.24023
2017-04-05,20648.15039
2017-04-06,20662.94922
2017-04-07,20656.09961
2017-04-10,20658.01953
2017-04-11,20651.30078
2017-04-12,20591.85938
2017-04-13,20453.25
2017-04-17,20636.91992
2017-04-18,20523.2793
2017-04-19,20404.49023
2017-04-20,20578.71094
2017-04-21,20547.75977
2017-04-24,20763.89063
2017-04-25,20996.11914
2017-04-26,20975.08984
2017-04-27,20981.33008
2017-04-28,20940.50977
2017-05-01,20913.46094
2017-05-02,20949.89063
2017-05-03,20957.90039
2017-05-04,20951.4707
2017-05-05,21006.93945
2017-05-08,21012.2793
2017-05-09,20975.7793
2017-05-10,20943.10938
2017-05-11,20919.41992
2017-05-12,20896.60938
2017-05-15,20981.93945
2017-05-16,20979.75
2017-05-17,20606.92969
2017-05-18,20663.01953
2017-05-19,20804.83984
2017-05-22,20894.83008
2017-05-23,20937.91016
2017-05-24,21012.41992
2017-05-25,21082.94922
2017-05-26,21080.2793
2017-05-30,21029.4707
2017-05-31,21008.65039
2017-06-01,21144.17969
2017-06-02,21206.28906
2017-06-05,21184.03906
2017-06-06,21136.23047
2017-06-07,21173.68945
2017-06-08,21182.5293
2017-06-09,21271.9707
2017-06-12,21235.66992
2017-06-13,21328.4707
2017-06-14,21374.56055
2017-06-15,21359.90039
2017-06-16,21384.2793
2017-06-19,21528.99023
2017-06-20,21467.14063
2017-06-21,21410.0293
2017-06-22,21397.28906
2017-06-23,21394.75977
2017-06-26,21409.55078
2017-06-27,21310.66016
2017-06-28,21454.60938
2017-06-29,21287.0293
2017-06-30,21349.63086
2017-07-03,21479.26953
2017-07-05,21478.16992
2017-07-06,21320.03906
2017-07-07,21414.33984
2017-07-10,21408.51953
2017-07-11,21409.07031
2017-07-12,21532.14063
2017-07-13,21553.08984
2017-07-14,21637.74023
2017-07-17,21629.7207
2017-07-18,21574.73047
2017-07-19,21640.75
2017-07-20,21611.7793
2017-07-21,21580.07031
2017-07-24,21513.16992
2017-07-25,21613.42969
2017-07-26,21711.00977
2017-07-27,21796.55078
2017-07-28,21830.31055
2017-07-31,21891.11914
2017-08-01,21963.91992
